Topics,Alpha,Decay,Chunksize,Passes,Coherence
9,symmetric,0.6000000000000001,2000,5,0.4765500083379269
9,symmetric,0.6000000000000001,2000,10,0.45825508554959943
9,symmetric,0.6000000000000001,2500,1,0.4845163596365225
9,symmetric,0.6000000000000001,2500,5,0.4926545874642812
9,symmetric,0.6000000000000001,2500,10,0.48387794958593766
9,symmetric,0.7000000000000002,1500,1,0.5012040320229014
9,symmetric,0.7000000000000002,1500,5,0.4878756525414782
9,symmetric,0.7000000000000002,1500,10,0.4573408334070071
9,symmetric,0.7000000000000002,2000,1,0.5002881339066193
9,symmetric,0.7000000000000002,2000,5,0.49008793901113545
9,symmetric,0.7000000000000002,2000,10,0.466672122957247
9,symmetric,0.7000000000000002,2500,1,0.4976948918751082
9,symmetric,0.7000000000000002,2500,5,0.4902917913410209
9,symmetric,0.7000000000000002,2500,10,0.49514920976344
9,asymmetric,0.3,1500,1,0.5064197122735086
9,asymmetric,0.3,1500,5,0.5022933854136525
9,asymmetric,0.3,1500,10,0.4858605229990286
9,asymmetric,0.3,2000,1,0.4975050022622395
9,asymmetric,0.3,2000,5,0.47608281144864406
9,asymmetric,0.3,2000,10,0.4755702611370227
9,asymmetric,0.3,2500,1,0.4853702961399139
9,asymmetric,0.3,2500,5,0.46276809415995834
9,asymmetric,0.3,2500,10,0.44367771120844046
9,asymmetric,0.4,1500,1,0.519460998038014
9,asymmetric,0.4,1500,5,0.508390034609147
9,asymmetric,0.4,1500,10,0.44894191787464366
9,asymmetric,0.4,2000,1,0.49966578957145696
9,asymmetric,0.4,2000,5,0.4659985631779522
9,asymmetric,0.4,2000,10,0.4501384522151115
9,asymmetric,0.4,2500,1,0.489509868013994
9,asymmetric,0.4,2500,5,0.4663482723693828
9,asymmetric,0.4,2500,10,0.46084961896886767
9,asymmetric,0.5,1500,1,0.5071870218116064
9,asymmetric,0.5,1500,5,0.49192855703184013
9,asymmetric,0.5,1500,10,0.4774331064717578
9,asymmetric,0.5,2000,1,0.49806992741505496
9,asymmetric,0.5,2000,5,0.47602354072825803
9,asymmetric,0.5,2000,10,0.4515006303855583
9,asymmetric,0.5,2500,1,0.4936976846283001
9,asymmetric,0.5,2500,5,0.47961911055158235
9,asymmetric,0.5,2500,10,0.4575698158624323
9,asymmetric,0.6000000000000001,1500,1,0.49024525517558676
9,asymmetric,0.6000000000000001,1500,5,0.496322638431654
9,asymmetric,0.6000000000000001,1500,10,0.47980661503713523
9,asymmetric,0.6000000000000001,2000,1,0.50017382292264
9,asymmetric,0.6000000000000001,2000,5,0.4888328797068331
9,asymmetric,0.6000000000000001,2000,10,0.46097081574688875
9,asymmetric,0.6000000000000001,2500,1,0.4877368424090485
9,asymmetric,0.6000000000000001,2500,5,0.47634872572689857
9,asymmetric,0.6000000000000001,2500,10,0.4661805551175957
9,asymmetric,0.7000000000000002,1500,1,0.5000036848535786
9,asymmetric,0.7000000000000002,1500,5,0.4918655884673522
9,asymmetric,0.7000000000000002,1500,10,0.491010085823528
9,asymmetric,0.7000000000000002,2000,1,0.506741955236925
9,asymmetric,0.7000000000000002,2000,5,0.48956549116554754
9,asymmetric,0.7000000000000002,2000,10,0.4748245635181029
9,asymmetric,0.7000000000000002,2500,1,0.49867659636402845
9,asymmetric,0.7000000000000002,2500,5,0.4860001547893713
9,asymmetric,0.7000000000000002,2500,10,0.46907364464725965
10,0.01,0.3,1500,1,0.5150727199120048
10,0.01,0.3,1500,5,0.4530650551882133
10,0.01,0.3,1500,10,0.46428569406410525
10,0.01,0.3,2000,1,0.48806764502300026
10,0.01,0.3,2000,5,0.4638086574959465
10,0.01,0.3,2000,10,0.46908797109272465
10,0.01,0.3,2500,1,0.49116254006087523
10,0.01,0.3,2500,5,0.4613903644229761
10,0.01,0.3,2500,10,0.44022292882953024
10,0.01,0.4,1500,1,0.5145418076245056
10,0.01,0.4,1500,5,0.4622772090742601
10,0.01,0.4,1500,10,0.47194917159962113
10,0.01,0.4,2000,1,0.4853404232852624
10,0.01,0.4,2000,5,0.47717095295774187
10,0.01,0.4,2000,10,0.4766487195722595
10,0.01,0.4,2500,1,0.4888440716539204
10,0.01,0.4,2500,5,0.4700068895396591
10,0.01,0.4,2500,10,0.4638746802074089
10,0.01,0.5,1500,1,0.514845587601519
10,0.01,0.5,1500,5,0.4810595215638312
10,0.01,0.5,1500,10,0.4706583932738778
10,0.01,0.5,2000,1,0.5071067948653529
10,0.01,0.5,2000,5,0.4763593814600123
10,0.01,0.5,2000,10,0.4659812565039386
10,0.01,0.5,2500,1,0.4960631844237703
10,0.01,0.5,2500,5,0.4990348842677582
10,0.01,0.5,2500,10,0.47026747156254195
10,0.01,0.6000000000000001,1500,1,0.5079849498263439
10,0.01,0.6000000000000001,1500,5,0.48156613297368384
10,0.01,0.6000000000000001,1500,10,0.46111805777517684
10,0.01,0.6000000000000001,2000,1,0.5038411435765179
10,0.01,0.6000000000000001,2000,5,0.47740035299868094
10,0.01,0.6000000000000001,2000,10,0.4703566168971613
10,0.01,0.6000000000000001,2500,1,0.4916414001885233
10,0.01,0.6000000000000001,2500,5,0.4992763529252861
10,0.01,0.6000000000000001,2500,10,0.4741240438964631
10,0.01,0.7000000000000002,1500,1,0.505099778792325
10,0.01,0.7000000000000002,1500,5,0.47839114618454487
10,0.01,0.7000000000000002,1500,10,0.46884324329075877
10,0.01,0.7000000000000002,2000,1,0.4972191959724598
10,0.01,0.7000000000000002,2000,5,0.4814195582341128
10,0.01,0.7000000000000002,2000,10,0.4667585925018599
10,0.01,0.7000000000000002,2500,1,0.4978221512295917
10,0.01,0.7000000000000002,2500,5,0.4863095253705348
10,0.01,0.7000000000000002,2500,10,0.4919111510697727
10,0.31,0.3,1500,1,0.49622922366717004
10,0.31,0.3,1500,5,0.4661227393854248
10,0.31,0.3,1500,10,0.4698328238745327
10,0.31,0.3,2000,1,0.4964473788356349
10,0.31,0.3,2000,5,0.45567514208546145
10,0.31,0.3,2000,10,0.4621506791267261
10,0.31,0.3,2500,1,0.4913187356609067
10,0.31,0.3,2500,5,0.4764033947565468
10,0.31,0.3,2500,10,0.4449479741830958
10,0.31,0.4,1500,1,0.5002985540459998
10,0.31,0.4,1500,5,0.4723332082565196
10,0.31,0.4,1500,10,0.4662431800315761
10,0.31,0.4,2000,1,0.48552937590358997
10,0.31,0.4,2000,5,0.4539662470287186
10,0.31,0.4,2000,10,0.4506243681988214
10,0.31,0.4,2500,1,0.4968529878675958
10,0.31,0.4,2500,5,0.46994779551531174
10,0.31,0.4,2500,10,0.44357249005142674
10,0.31,0.5,1500,1,0.4931724672773468
10,0.31,0.5,1500,5,0.47017100112070515
10,0.31,0.5,1500,10,0.46291486044254837
10,0.31,0.5,2000,1,0.495552860075955
10,0.31,0.5,2000,5,0.47823871024240655
10,0.31,0.5,2000,10,0.46056287952783526
10,0.31,0.5,2500,1,0.49551417606137527
10,0.31,0.5,2500,5,0.4754568389211015
10,0.31,0.5,2500,10,0.46157287812790493
10,0.31,0.6000000000000001,1500,1,0.4981327270119079
10,0.31,0.6000000000000001,1500,5,0.4730376674034661
10,0.31,0.6000000000000001,1500,10,0.46619183123363755
10,0.31,0.6000000000000001,2000,1,0.4985090838600194
10,0.31,0.6000000000000001,2000,5,0.4861260899491054
10,0.31,0.6000000000000001,2000,10,0.45005057878119714
10,0.31,0.6000000000000001,2500,1,0.49742477369434707
10,0.31,0.6000000000000001,2500,5,0.485590098225441
10,0.31,0.6000000000000001,2500,10,0.4572907800784525
10,0.31,0.7000000000000002,1500,1,0.5003566842680944
10,0.31,0.7000000000000002,1500,5,0.4775854635137349
10,0.31,0.7000000000000002,1500,10,0.46713832874245753
10,0.31,0.7000000000000002,2000,1,0.5100069679569466
10,0.31,0.7000000000000002,2000,5,0.49076674896651457
10,0.31,0.7000000000000002,2000,10,0.47138653912662215
10,0.31,0.7000000000000002,2500,1,0.5049410821593932
10,0.31,0.7000000000000002,2500,5,0.48893210485452776
10,0.31,0.7000000000000002,2500,10,0.46752065532332665
10,0.61,0.3,1500,1,0.5954265171753468
10,0.61,0.3,1500,5,0.4766969196761324
10,0.61,0.3,1500,10,0.45891964371106403
10,0.61,0.3,2000,1,0.5575928434339844
10,0.61,0.3,2000,5,0.43229749449324606
10,0.61,0.3,2000,10,0.433049735486851
10,0.61,0.3,2500,1,0.5505135745546584
10,0.61,0.3,2500,5,0.4799946164759413
10,0.61,0.3,2500,10,0.45905048635221635
10,0.61,0.4,1500,1,0.5440472966312908
10,0.61,0.4,1500,5,0.4661038667492893
10,0.61,0.4,1500,10,0.4614719115917934
10,0.61,0.4,2000,1,0.5245779485072406
10,0.61,0.4,2000,5,0.4739374920946326
10,0.61,0.4,2000,10,0.4365632825267669
10,0.61,0.4,2500,1,0.538586201509854
10,0.61,0.4,2500,5,0.4801991051172273
10,0.61,0.4,2500,10,0.4604882218409216
10,0.61,0.5,1500,1,0.5355350071079992
10,0.61,0.5,1500,5,0.4575593811680708
10,0.61,0.5,1500,10,0.44821980421920554
10,0.61,0.5,2000,1,0.5068839433235136
10,0.61,0.5,2000,5,0.5147410031695161
10,0.61,0.5,2000,10,0.44128940583930215
10,0.61,0.5,2500,1,0.5354332607989137
10,0.61,0.5,2500,5,0.49239318913252117
10,0.61,0.5,2500,10,0.4668727364982212
10,0.61,0.6000000000000001,1500,1,0.5276936899457235
10,0.61,0.6000000000000001,1500,5,0.48021517004355585
10,0.61,0.6000000000000001,1500,10,0.452261287424892
10,0.61,0.6000000000000001,2000,1,0.5168640180859094
10,0.61,0.6000000000000001,2000,5,0.5101154546731335
10,0.61,0.6000000000000001,2000,10,0.4341466829016511
10,0.61,0.6000000000000001,2500,1,0.5366698426750443
10,0.61,0.6000000000000001,2500,5,0.5063586648549737
10,0.61,0.6000000000000001,2500,10,0.4849374427197405
10,0.61,0.7000000000000002,1500,1,0.5212906469421501
10,0.61,0.7000000000000002,1500,5,0.5317864943036562
10,0.61,0.7000000000000002,1500,10,0.46810439687718547
10,0.61,0.7000000000000002,2000,1,0.5193321216792393
10,0.61,0.7000000000000002,2000,5,0.5213728218047927
10,0.61,0.7000000000000002,2000,10,0.4772078761090025
10,0.61,0.7000000000000002,2500,1,0.5446774775445076
10,0.61,0.7000000000000002,2500,5,0.5290329389416656
10,0.61,0.7000000000000002,2500,10,0.52463572029503
10,0.9099999999999999,0.3,1500,1,0.586748927596444
10,0.9099999999999999,0.3,1500,5,0.4839761922045714
10,0.9099999999999999,0.3,1500,10,0.45300214516467613
10,0.9099999999999999,0.3,2000,1,0.5821139767085961
10,0.9099999999999999,0.3,2000,5,0.5043093692205239
10,0.9099999999999999,0.3,2000,10,0.43454976198096745
10,0.9099999999999999,0.3,2500,1,0.5545880950057911
10,0.9099999999999999,0.3,2500,5,0.5172461788648313
10,0.9099999999999999,0.3,2500,10,0.4697307226179951
10,0.9099999999999999,0.4,1500,1,0.56475920147332
10,0.9099999999999999,0.4,1500,5,0.5154920918548924
10,0.9099999999999999,0.4,1500,10,0.4547976221037288
10,0.9099999999999999,0.4,2000,1,0.5186871064978925
10,0.9099999999999999,0.4,2000,5,0.4928680457656477
10,0.9099999999999999,0.4,2000,10,0.4519403097878083
10,0.9099999999999999,0.4,2500,1,0.5339860273045811
10,0.9099999999999999,0.4,2500,5,0.5072620171100028
10,0.9099999999999999,0.4,2500,10,0.47790078784465084
10,0.9099999999999999,0.5,1500,1,0.5353044532427548
10,0.9099999999999999,0.5,1500,5,0.5451105351455134
10,0.9099999999999999,0.5,1500,10,0.45514345639868126
10,0.9099999999999999,0.5,2000,1,0.5064068354360983
10,0.9099999999999999,0.5,2000,5,0.5044813247730351
10,0.9099999999999999,0.5,2000,10,0.457965858076705
10,0.9099999999999999,0.5,2500,1,0.5326124445441195
10,0.9099999999999999,0.5,2500,5,0.5103965835079293
10,0.9099999999999999,0.5,2500,10,0.48846838717226504
10,0.9099999999999999,0.6000000000000001,1500,1,0.5214965892529542
10,0.9099999999999999,0.6000000000000001,1500,5,0.5348270817462166
10,0.9099999999999999,0.6000000000000001,1500,10,0.4577956311880233
10,0.9099999999999999,0.6000000000000001,2000,1,0.5085206697715785
10,0.9099999999999999,0.6000000000000001,2000,5,0.5014131971210839
10,0.9099999999999999,0.6000000000000001,2000,10,0.5154728746018932
10,0.9099999999999999,0.6000000000000001,2500,1,0.5503944004820511
10,0.9099999999999999,0.6000000000000001,2500,5,0.5123802176598978
10,0.9099999999999999,0.6000000000000001,2500,10,0.4943077306631106
10,0.9099999999999999,0.7000000000000002,1500,1,0.5160864073386151
10,0.9099999999999999,0.7000000000000002,1500,5,0.5436820609086955
10,0.9099999999999999,0.7000000000000002,1500,10,0.5333849939046922
10,0.9099999999999999,0.7000000000000002,2000,1,0.520604976939101
10,0.9099999999999999,0.7000000000000002,2000,5,0.5047366337125012
10,0.9099999999999999,0.7000000000000002,2000,10,0.510167758977068
10,0.9099999999999999,0.7000000000000002,2500,1,0.5541496218330814
10,0.9099999999999999,0.7000000000000002,2500,5,0.5239267799232195
10,0.9099999999999999,0.7000000000000002,2500,10,0.49667858682155314
10,symmetric,0.3,1500,1,0.5026101185845911
10,symmetric,0.3,1500,5,0.4704632178206384
10,symmetric,0.3,1500,10,0.4657464683225183
10,symmetric,0.3,2000,1,0.4831962121474588
10,symmetric,0.3,2000,5,0.4631430385668997
10,symmetric,0.3,2000,10,0.4563187677539563
10,symmetric,0.3,2500,1,0.48100643533103193
10,symmetric,0.3,2500,5,0.45732040678895236
10,symmetric,0.3,2500,10,0.44995810186878316
10,symmetric,0.4,1500,1,0.5088104091640778
10,symmetric,0.4,1500,5,0.48364289928008813
10,symmetric,0.4,1500,10,0.47347412637145164
10,symmetric,0.4,2000,1,0.48780569778756294
10,symmetric,0.4,2000,5,0.4657570116258884
10,symmetric,0.4,2000,10,0.4610065404406839
10,symmetric,0.4,2500,1,0.47999280480204654
10,symmetric,0.4,2500,5,0.46475590405701545
10,symmetric,0.4,2500,10,0.45917222918845635
10,symmetric,0.5,1500,1,0.5046164939143003
10,symmetric,0.5,1500,5,0.4845374461454438
10,symmetric,0.5,1500,10,0.46829279916513034
10,symmetric,0.5,2000,1,0.49231141130199096
10,symmetric,0.5,2000,5,0.455331172822161
10,symmetric,0.5,2000,10,0.45972416135759203
10,symmetric,0.5,2500,1,0.49369766333469434
10,symmetric,0.5,2500,5,0.5037788383100461
10,symmetric,0.5,2500,10,0.464683718781011
10,symmetric,0.6000000000000001,1500,1,0.5109841464743672
10,symmetric,0.6000000000000001,1500,5,0.48696942563338963
10,symmetric,0.6000000000000001,1500,10,0.46173461393974213
10,symmetric,0.6000000000000001,2000,1,0.4983580689638479
10,symmetric,0.6000000000000001,2000,5,0.4724003917661782
10,symmetric,0.6000000000000001,2000,10,0.45522537620451686
10,symmetric,0.6000000000000001,2500,1,0.5052933728105102
10,symmetric,0.6000000000000001,2500,5,0.4876236596071159
10,symmetric,0.6000000000000001,2500,10,0.46889821443844826
10,symmetric,0.7000000000000002,1500,1,0.5065595999837168
10,symmetric,0.7000000000000002,1500,5,0.4919841488693403
10,symmetric,0.7000000000000002,1500,10,0.46907856615272614
10,symmetric,0.7000000000000002,2000,1,0.49814809088848194
10,symmetric,0.7000000000000002,2000,5,0.4701500698402402
10,symmetric,0.7000000000000002,2000,10,0.46302306391511233
10,symmetric,0.7000000000000002,2500,1,0.5005666702643654
10,symmetric,0.7000000000000002,2500,5,0.48686009604706026
10,symmetric,0.7000000000000002,2500,10,0.48538780783408936
10,asymmetric,0.3,1500,1,0.4972023513770495
10,asymmetric,0.3,1500,5,0.47261324485496276
10,asymmetric,0.3,1500,10,0.48133158828922273
10,asymmetric,0.3,2000,1,0.4870961804008608
10,asymmetric,0.3,2000,5,0.46081529060356347
10,asymmetric,0.3,2000,10,0.45821374906971163
10,asymmetric,0.3,2500,1,0.4748921753187488
10,asymmetric,0.3,2500,5,0.4656858999236415
10,asymmetric,0.3,2500,10,0.463440187148926
10,asymmetric,0.4,1500,1,0.4979832464847228
10,asymmetric,0.4,1500,5,0.46717505052203584
10,asymmetric,0.4,1500,10,0.45187498323533654
10,asymmetric,0.4,2000,1,0.48527433570648687
10,asymmetric,0.4,2000,5,0.46834153541984386
10,asymmetric,0.4,2000,10,0.46168456967137017
10,asymmetric,0.4,2500,1,0.47449876918602946
10,asymmetric,0.4,2500,5,0.4743964625474237
10,asymmetric,0.4,2500,10,0.4707049137438772
10,asymmetric,0.5,1500,1,0.5035892527209394
10,asymmetric,0.5,1500,5,0.47347822128719963
10,asymmetric,0.5,1500,10,0.46689984428114906
10,asymmetric,0.5,2000,1,0.4827885038925993
10,asymmetric,0.5,2000,5,0.46893515724457735
10,asymmetric,0.5,2000,10,0.4575769710204402
10,asymmetric,0.5,2500,1,0.48274307055464283
10,asymmetric,0.5,2500,5,0.47550953585288547
10,asymmetric,0.5,2500,10,0.46098704280717717
10,asymmetric,0.6000000000000001,1500,1,0.5019651773458363
10,asymmetric,0.6000000000000001,1500,5,0.4668460902425767
10,asymmetric,0.6000000000000001,1500,10,0.46388167127279367
10,asymmetric,0.6000000000000001,2000,1,0.4883079917500508
10,asymmetric,0.6000000000000001,2000,5,0.4744079286824515
10,asymmetric,0.6000000000000001,2000,10,0.4652539016529474
10,asymmetric,0.6000000000000001,2500,1,0.4914871547603079
10,asymmetric,0.6000000000000001,2500,5,0.4813039114127404
10,asymmetric,0.6000000000000001,2500,10,0.4692197609531381
10,asymmetric,0.7000000000000002,1500,1,0.4966410953349625
10,asymmetric,0.7000000000000002,1500,5,0.4753469832659107
10,asymmetric,0.7000000000000002,1500,10,0.45870510544863413
10,asymmetric,0.7000000000000002,2000,1,0.5067493893583495
10,asymmetric,0.7000000000000002,2000,5,0.48901916342999135
10,asymmetric,0.7000000000000002,2000,10,0.46390080575709564
10,asymmetric,0.7000000000000002,2500,1,0.4849355827090278
10,asymmetric,0.7000000000000002,2500,5,0.5018975734386603
10,asymmetric,0.7000000000000002,2500,10,0.4669791483823089
11,0.01,0.3,1500,1,0.4969787181992041
11,0.01,0.3,1500,5,0.4455805713341416
11,0.01,0.3,1500,10,0.43514774411033097
11,0.01,0.3,2000,1,0.4850006394058997
11,0.01,0.3,2000,5,0.44224467050451205
11,0.01,0.3,2000,10,0.42558684185827417
11,0.01,0.3,2500,1,0.4799986120452411
11,0.01,0.3,2500,5,0.4569435515087907
11,0.01,0.3,2500,10,0.435977366845619
11,0.01,0.4,1500,1,0.5131178216868086
11,0.01,0.4,1500,5,0.4328230181579626
11,0.01,0.4,1500,10,0.4159454303507674
11,0.01,0.4,2000,1,0.49803569655159396
11,0.01,0.4,2000,5,0.43970953001893703
11,0.01,0.4,2000,10,0.42804519615089914
11,0.01,0.4,2500,1,0.48761462302612363
11,0.01,0.4,2500,5,0.46021803077570245
11,0.01,0.4,2500,10,0.45591799518203474
11,0.01,0.5,1500,1,0.5026595406348001
11,0.01,0.5,1500,5,0.42516875432782136
11,0.01,0.5,1500,10,0.4226466685358073
11,0.01,0.5,2000,1,0.49542740615613456
11,0.01,0.5,2000,5,0.4407423300335717
11,0.01,0.5,2000,10,0.4302305909039696
11,0.01,0.5,2500,1,0.5008621544430494
11,0.01,0.5,2500,5,0.47299740292454123
11,0.01,0.5,2500,10,0.449280022200339
11,0.01,0.6000000000000001,1500,1,0.4870022424404461
11,0.01,0.6000000000000001,1500,5,0.4387721224775083
11,0.01,0.6000000000000001,1500,10,0.43184364098468037
11,0.01,0.6000000000000001,2000,1,0.49939433293602936
11,0.01,0.6000000000000001,2000,5,0.4565234317045507
11,0.01,0.6000000000000001,2000,10,0.433140434868272
11,0.01,0.6000000000000001,2500,1,0.5061625175957158
11,0.01,0.6000000000000001,2500,5,0.4878885923996499
11,0.01,0.6000000000000001,2500,10,0.4541731813147548
11,0.01,0.7000000000000002,1500,1,0.4890038525527372
11,0.01,0.7000000000000002,1500,5,0.47382009725625446
11,0.01,0.7000000000000002,1500,10,0.4312474515532999
11,0.01,0.7000000000000002,2000,1,0.49293759175478674
11,0.01,0.7000000000000002,2000,5,0.47770655778070203
11,0.01,0.7000000000000002,2000,10,0.4483998672882005
11,0.01,0.7000000000000002,2500,1,0.5015673660264284
11,0.01,0.7000000000000002,2500,5,0.5068629174760657
11,0.01,0.7000000000000002,2500,10,0.4729436539437881
11,0.31,0.3,1500,1,0.4814871224954594
11,0.31,0.3,1500,5,0.46536479527783503
11,0.31,0.3,1500,10,0.4778930376250845
11,0.31,0.3,2000,1,0.49520584044565474
11,0.31,0.3,2000,5,0.4531720660513988
11,0.31,0.3,2000,10,0.4508956954228333
11,0.31,0.3,2500,1,0.5022500291537145
11,0.31,0.3,2500,5,0.46354319878526107
11,0.31,0.3,2500,10,0.4564795787210605
11,0.31,0.4,1500,1,0.4909449851745454
11,0.31,0.4,1500,5,0.4760737269326055
11,0.31,0.4,1500,10,0.46296079522887773
11,0.31,0.4,2000,1,0.5001817046101721
11,0.31,0.4,2000,5,0.4485384707166544
11,0.31,0.4,2000,10,0.4550345126494993
11,0.31,0.4,2500,1,0.49942868184133177
11,0.31,0.4,2500,5,0.4643122909800466
11,0.31,0.4,2500,10,0.4499048225153656
11,0.31,0.5,1500,1,0.49042638261476823
11,0.31,0.5,1500,5,0.4571459043392379
11,0.31,0.5,1500,10,0.45520115528003996
11,0.31,0.5,2000,1,0.502035137151731
11,0.31,0.5,2000,5,0.4652628196438648
11,0.31,0.5,2000,10,0.4481450054639126
11,0.31,0.5,2500,1,0.5041197178884262
11,0.31,0.5,2500,5,0.4693732420068533
11,0.31,0.5,2500,10,0.45581573269460757
11,0.31,0.6000000000000001,1500,1,0.49884399250013095
11,0.31,0.6000000000000001,1500,5,0.46327999590331964
11,0.31,0.6000000000000001,1500,10,0.4504665436520407
11,0.31,0.6000000000000001,2000,1,0.5080905505062341
11,0.31,0.6000000000000001,2000,5,0.4618026317117461
11,0.31,0.6000000000000001,2000,10,0.4690792641410683
11,0.31,0.6000000000000001,2500,1,0.5081242872574449
11,0.31,0.6000000000000001,2500,5,0.47719813156808755
11,0.31,0.6000000000000001,2500,10,0.45860447816098143
11,0.31,0.7000000000000002,1500,1,0.5015396747497719
11,0.31,0.7000000000000002,1500,5,0.46398192072421307
11,0.31,0.7000000000000002,1500,10,0.45644102083128024
11,0.31,0.7000000000000002,2000,1,0.5054908007994035
11,0.31,0.7000000000000002,2000,5,0.4728912007600234
11,0.31,0.7000000000000002,2000,10,0.46527054245603805
11,0.31,0.7000000000000002,2500,1,0.5101481447878501
11,0.31,0.7000000000000002,2500,5,0.4858336105866891
11,0.31,0.7000000000000002,2500,10,0.4534475837230604
11,0.61,0.3,1500,1,0.5970378575077071
11,0.61,0.3,1500,5,0.4697044717729506
11,0.61,0.3,1500,10,0.4732537284908805
11,0.61,0.3,2000,1,0.5566317164543254
11,0.61,0.3,2000,5,0.4502261494273235
11,0.61,0.3,2000,10,0.4408229568999941
11,0.61,0.3,2500,1,0.5559623426220401
11,0.61,0.3,2500,5,0.48515570469137204
11,0.61,0.3,2500,10,0.43849523380545824
11,0.61,0.4,1500,1,0.5445956920929024
11,0.61,0.4,1500,5,0.4613739841059646
11,0.61,0.4,1500,10,0.457529437605006
11,0.61,0.4,2000,1,0.5271740516596037
11,0.61,0.4,2000,5,0.4567206683111397
11,0.61,0.4,2000,10,0.44504743283029086
11,0.61,0.4,2500,1,0.5382685057384896
11,0.61,0.4,2500,5,0.48803516566923355
11,0.61,0.4,2500,10,0.45561833242684896
11,0.61,0.5,1500,1,0.5343030338908054
11,0.61,0.5,1500,5,0.47828838825463843
11,0.61,0.5,1500,10,0.446833571933369
11,0.61,0.5,2000,1,0.5174265318156147
11,0.61,0.5,2000,5,0.5136858743225527
11,0.61,0.5,2000,10,0.44483371058522697
11,0.61,0.5,2500,1,0.537601370553491
11,0.61,0.5,2500,5,0.4997250732305769
11,0.61,0.5,2500,10,0.46729639568124987
11,0.61,0.6000000000000001,1500,1,0.5291778312001569
11,0.61,0.6000000000000001,1500,5,0.4825791475656123
11,0.61,0.6000000000000001,1500,10,0.4592822692615165
11,0.61,0.6000000000000001,2000,1,0.5184483561121951
11,0.61,0.6000000000000001,2000,5,0.5134601378939472
11,0.61,0.6000000000000001,2000,10,0.44017953214002503
11,0.61,0.6000000000000001,2500,1,0.5381006907951245
11,0.61,0.6000000000000001,2500,5,0.5084701777328603
11,0.61,0.6000000000000001,2500,10,0.4993085401987089
11,0.61,0.7000000000000002,1500,1,0.5174279057703935
11,0.61,0.7000000000000002,1500,5,0.5320785286337455
11,0.61,0.7000000000000002,1500,10,0.4676680769312959
11,0.61,0.7000000000000002,2000,1,0.5150315249210794
11,0.61,0.7000000000000002,2000,5,0.521775117530979
11,0.61,0.7000000000000002,2000,10,0.4803169053894495
11,0.61,0.7000000000000002,2500,1,0.5492024062971222
11,0.61,0.7000000000000002,2500,5,0.5261164126945551
11,0.61,0.7000000000000002,2500,10,0.5189674539250728
11,0.9099999999999999,0.3,1500,1,0.5879469365548778
11,0.9099999999999999,0.3,1500,5,0.4802250428631387
11,0.9099999999999999,0.3,1500,10,0.46288505202430663
11,0.9099999999999999,0.3,2000,1,0.567772443394908
11,0.9099999999999999,0.3,2000,5,0.5100387826193347
11,0.9099999999999999,0.3,2000,10,0.4637550977751843
11,0.9099999999999999,0.3,2500,1,0.557127904950351
11,0.9099999999999999,0.3,2500,5,0.5124560612512238
11,0.9099999999999999,0.3,2500,10,0.45841408208811457
11,0.9099999999999999,0.4,1500,1,0.5524350181760114
11,0.9099999999999999,0.4,1500,5,0.4985513281417122
11,0.9099999999999999,0.4,1500,10,0.4429068024371771
11,0.9099999999999999,0.4,2000,1,0.522106659070568
11,0.9099999999999999,0.4,2000,5,0.5082500683012542
11,0.9099999999999999,0.4,2000,10,0.4444439489705475
11,0.9099999999999999,0.4,2500,1,0.5411027991245481
11,0.9099999999999999,0.4,2500,5,0.502482078099283
11,0.9099999999999999,0.4,2500,10,0.4851178599850962
11,0.9099999999999999,0.5,1500,1,0.5370896204164828
11,0.9099999999999999,0.5,1500,5,0.5217162360240288
11,0.9099999999999999,0.5,1500,10,0.46257768141916267
11,0.9099999999999999,0.5,2000,1,0.5087259450388313
11,0.9099999999999999,0.5,2000,5,0.5106532657207782
11,0.9099999999999999,0.5,2000,10,0.47317595630885556
11,0.9099999999999999,0.5,2500,1,0.5380243539229259
11,0.9099999999999999,0.5,2500,5,0.5188018989311244
11,0.9099999999999999,0.5,2500,10,0.4805861650114942
11,0.9099999999999999,0.6000000000000001,1500,1,0.526211295220815
11,0.9099999999999999,0.6000000000000001,1500,5,0.5186331377556983
11,0.9099999999999999,0.6000000000000001,1500,10,0.4685686284636558
11,0.9099999999999999,0.6000000000000001,2000,1,0.5110182270458962
11,0.9099999999999999,0.6000000000000001,2000,5,0.5139315304546792
11,0.9099999999999999,0.6000000000000001,2000,10,0.49718199276937436
11,0.9099999999999999,0.6000000000000001,2500,1,0.550355941581877
11,0.9099999999999999,0.6000000000000001,2500,5,0.529997541968924
11,0.9099999999999999,0.6000000000000001,2500,10,0.49938340432658207
11,0.9099999999999999,0.7000000000000002,1500,1,0.5167370136457714
11,0.9099999999999999,0.7000000000000002,1500,5,0.5298871312883136
11,0.9099999999999999,0.7000000000000002,1500,10,0.5220598040934464
11,0.9099999999999999,0.7000000000000002,2000,1,0.5238781871451617
11,0.9099999999999999,0.7000000000000002,2000,5,0.5131643189191103
11,0.9099999999999999,0.7000000000000002,2000,10,0.5166854742012963
11,0.9099999999999999,0.7000000000000002,2500,1,0.554926337613058
11,0.9099999999999999,0.7000000000000002,2500,5,0.5333638066884101
11,0.9099999999999999,0.7000000000000002,2500,10,0.5014854221127402
11,symmetric,0.3,1500,1,0.486274602290143
